const,age,games_played_perc,games_started_perc,minutes_played,avg_minutes_played,WS48,PER,team_successes,player_successes
1.0,25,1.0,0.0694444444444444,1099,15.264,0.129,14.534,1,0
1.0,32,0.7731958762886598,0.134020618556701,1697,22.627,0.103,17.652,2,0
1.0,35,0.3979591836734694,0.0408163265306122,490,12.564,0.069,9.295,2,0
1.0,23,0.5975609756097561,0.573170731707317,1679,34.265,0.063,14.6,0,0
1.0,31,0.7682926829268293,0.5487804878048781,1731,27.476,0.064,10.1,0,0
1.0,27,0.9080459770114944,0.0689655172413793,1588,20.101,0.123,15.612,1,0
1.0,22,0.926829268292683,0.2682926829268293,1865,24.539,0.044,10.9,0,0
1.0,26,1.0,0.5402298850574713,2405,27.644,0.045,10.62,1,0
1.0,24,0.3292682926829268,0.1097560975609756,439,16.259,0.12,16.6,0,0
1.0,26,0.4597701149425287,0.0114942528735632,494,12.35,0.111,13.31,1,0
1.0,24,0.8414634146341463,0.6951219512195121,2137,30.971,0.153,21.2,0,0
1.0,30,0.935897435897436,0.935897435897436,2646,36.247,0.208,28.744,1,2
1.0,38,0.9634146341463414,0.9634146341463414,2107,26.671,0.046,12.9,0,0
1.0,30,0.2317073170731707,0.0,279,14.684,-0.052,6.4,1,0
1.0,27,0.7439024390243902,0.3658536585365853,1730,28.361,0.061,10.9,0,0
1.0,26,0.7073170731707317,0.048780487804878,988,17.034,0.044,11.5,0,0
1.0,26,0.3048780487804878,0.0,223,8.92,0.022,9.3,0,0
1.0,33,0.8414634146341463,0.8414634146341463,2349,34.043,0.051,12.1,0,0
1.0,24,0.5454545454545454,0.0,817,17.021,0.25,24.337,1,0
1.0,24,0.5280898876404494,0.0,494,10.511,0.111,14.458,1,0
1.0,31,0.9714285714285714,0.2571428571428571,2578,25.275,0.119,18.781,5,0
1.0,25,0.3194444444444444,0.125,358,15.565,0.08,11.4,0,0
1.0,34,0.6707317073170732,0.048780487804878,1029,18.709,0.093,16.7,0,0
1.0,32,0.9634146341463414,0.1707317073170731,1757,22.241,0.145,13.9,0,0
1.0,33,0.8269230769230769,0.7884615384615384,2975,34.593,0.174,29.831,5,6
1.0,29,0.8875,0.6125,1770,24.93,0.02,14.723,2,0
1.0,28,0.9390243902439024,0.4878048780487805,2082,27.039,0.069,12.6,0,0
1.0,28,0.5609756097560976,0.1951219512195122,1150,25.0,0.074,12.607,1,0
1.0,29,0.5058823529411764,0.2,913,21.233,0.071,15.988,1,0
1.0,34,1.0,0.7272727272727273,2595,26.212,0.091,12.961,2,0
1.0,29,0.8191489361702128,0.8191489361702128,2606,33.844,0.174,24.265,1,0
1.0,23,0.9886363636363636,0.8522727272727273,1996,22.943,0.12,16.937,1,0
1.0,30,0.6097560975609756,0.0121951219512195,811,16.22,0.053,12.4,0,0
1.0,22,0.4891304347826087,0.1521739130434782,968,21.511,0.032,11.034,1,0
1.0,27,0.7682926829268293,0.2439024390243902,1667,26.46,0.055,13.8,0,0
1.0,27,0.5657894736842105,0.1184210526315789,802,18.651,0.047,11.818,1,0
1.0,35,0.9848484848484848,0.9848484848484848,2151,33.092,0.069,16.1,0,0
1.0,26,0.8658536585365854,0.0,1289,18.155,0.089,13.4,0,0
1.0,24,0.4512195121951219,0.024390243902439,267,7.216,0.18,18.7,1,0
1.0,25,0.8275862068965517,0.8275862068965517,2409,33.458,0.128,13.889,1,0
1.0,29,0.23,0.02,541,23.522,0.111,41.262,2,0
1.0,23,0.7317073170731707,0.1463414634146341,1019,16.983,0.075,12.7,1,0
1.0,25,0.7926829268292683,0.1829268292682926,1788,27.508,0.083,13.8,0,0
1.0,24,0.9295774647887324,0.2535211267605634,1171,17.742,0.164,19.1,0,0
1.0,29,0.7241379310344828,0.1839080459770115,1329,21.095,0.06,12.23,1,0
1.0,29,0.7596153846153846,0.048076923076923,1380,17.468,0.103,11.473,5,0
1.0,22,0.8627450980392157,0.8627450980392157,3194,36.295,0.183,25.052,3,2
1.0,20,0.902439024390244,0.048780487804878,1397,18.878,0.1,14.4,0,0
1.0,25,0.4105263157894737,0.031578947368421,592,15.179,0.017,10.811,5,0
1.0,27,0.62,0.05,603,9.726,0.091,15.347,2,0
1.0,25,0.3902439024390244,0.0,311,9.719,0.139,16.6,0,0
1.0,23,0.5,0.0609756097560975,555,13.537,0.13,11.6,0,0
1.0,28,0.9390243902439024,0.926829268292683,2730,35.455,0.019,14.1,0,0
1.0,29,0.8275862068965517,0.2068965517241379,1588,22.056,0.039,7.645,1,0
1.0,24,0.5,0.1666666666666666,669,20.273,-0.022,8.9,0,0
1.0,22,0.8611111111111112,0.8611111111111112,2104,33.935,0.116,18.8,0,1
1.0,28,1.0,1.0,2799,32.547,0.146,20.178,1,0
1.0,30,1.0,0.7804878048780488,2702,32.951,0.048,10.7,0,0
1.0,36,0.2439024390243902,0.0,128,6.4,0.15,12.9,1,0
1.0,26,1.0,0.6829268292682927,2378,29.0,0.093,14.2,0,0
1.0,24,0.1494252873563218,0.0344827586206896,242,18.615,-0.02,7.697,1,0
1.0,26,0.9607843137254902,0.9607843137254902,3550,36.224,0.169,25.278,2,0
1.0,32,0.203883495145631,0.0,176,8.381,0.182,13.714,3,0
1.0,29,0.956989247311828,0.956989247311828,3500,39.326,0.168,24.244,1,2
1.0,26,0.5633802816901409,0.0140845070422535,1142,28.55,0.124,16.177,1,0
1.0,30,0.9390243902439024,0.0,1119,14.532,0.086,12.4,1,0
1.0,26,0.8723404255319149,0.0319148936170212,1497,18.256,0.16,23.25,3,0
1.0,29,0.6966292134831461,0.0674157303370786,885,14.274,0.072,11.259,1,0
1.0,21,1.0,1.0,3190,37.093,0.154,21.945,1,2
1.0,25,0.5975609756097561,0.024390243902439,743,15.163,0.039,9.9,0,0
1.0,38,0.4731182795698925,0.0967741935483871,836,19.0,0.033,12.784,1,0
1.0,30,0.7951807228915663,0.3253012048192771,1736,26.303,0.126,21.559,1,0
1.0,24,0.7789473684210526,0.4631578947368421,1986,26.838,0.041,15.498,1,0
1.0,26,0.9146341463414634,0.2439024390243902,1437,19.16,0.017,8.8,0,0
1.0,31,0.5581395348837209,0.2674418604651162,774,16.125,0.138,18.418,1,0
1.0,25,0.4146341463414634,0.073170731707317,730,21.471,0.059,13.3,0,0
1.0,24,0.5217391304347826,0.0108695652173913,665,13.854,0.022,8.376,1,0
1.0,30,0.9166666666666666,0.90625,2889,32.83,0.128,18.205,1,0
1.0,26,0.951219512195122,0.3048780487804878,1671,21.423,0.02,9.6,0,0
1.0,31,0.9891304347826086,0.2391304347826087,2487,27.33,0.077,11.353,1,0
1.0,26,0.9042553191489362,0.3617021276595745,2207,25.965,0.077,12.766,1,0
1.0,35,0.8787878787878788,0.5656565656565656,1852,21.287,0.124,15.757,2,0
1.0,28,0.7777777777777778,0.7777777777777778,2603,33.805,0.278,34.681,5,6
1.0,30,0.7340425531914894,0.1276595744680851,786,11.391,0.211,27.546,1,0
1.0,28,0.9746835443037974,0.4810126582278481,2247,29.182,0.104,17.165,1,0
1.0,31,0.9090909090909092,0.0909090909090909,1613,26.883,0.068,15.7,0,0
1.0,23,0.3773584905660377,0.0094339622641509,445,11.125,0.06,8.189,5,0
1.0,26,0.8658536585365854,0.1341463414634146,1866,26.282,0.1,12.7,0,0
1.0,21,0.4268292682926829,0.0121951219512195,261,7.457,0.018,8.5,0,0
1.0,24,0.8902439024390244,0.5975609756097561,2232,30.575,0.131,20.9,0,0
1.0,26,0.9032258064516128,0.9032258064516128,2927,34.845,0.198,25.581,1,0
1.0,23,0.9540229885057472,0.9540229885057472,3203,38.59,0.293,31.078,1,3
1.0,23,0.7083333333333334,0.3611111111111111,1317,25.824,0.109,15.2,0,0
1.0,28,0.9090909090909092,0.2467532467532467,1849,26.414,0.101,17.209,1,0
1.0,32,0.7238095238095238,0.2095238095238095,1132,14.895,0.139,16.619,5,0
1.0,21,0.4634146341463415,0.0,329,8.658,0.015,10.5,0,0
1.0,25,0.6395348837209303,0.627906976744186,2093,38.055,0.219,30.175,1,2
1.0,33,0.7625,0.175,1511,24.77,0.024,14.376,2,0
1.0,22,0.9390243902439024,0.4878048780487805,1660,21.558,0.026,12.1,0,0
1.0,23,0.5609756097560976,0.4512195121951219,1603,34.848,0.093,18.6,0,0
1.0,27,0.3181818181818182,0.0151515151515151,292,13.905,0.049,9.1,0,0
1.0,33,0.6630434782608695,0.0760869565217391,1042,17.082,0.094,14.475,1,0
1.0,23,0.3292682926829268,0.0,313,11.593,0.0,9.2,1,0
1.0,30,0.9883720930232558,0.9883720930232558,2619,30.812,0.133,17.057,1,0
1.0,32,0.8539325842696629,0.5730337078651685,2021,26.592,0.115,19.006,1,0
1.0,23,0.5972222222222222,0.5972222222222222,1433,33.326,0.104,15.4,0,0
1.0,30,0.902439024390244,0.0,1778,24.027,0.086,13.3,0,0
1.0,29,0.4390243902439024,0.1219512195121951,738,20.5,0.072,13.1,0,0
1.0,24,1.0,1.0,1910,29.385,0.04,10.7,0,0
1.0,32,0.8484848484848485,0.8484848484848485,2851,33.94,0.112,13.749,2,0
1.0,25,0.6219512195121951,0.024390243902439,741,14.529,0.065,13.9,0,0
1.0,28,0.9195402298850576,0.0229885057471264,1362,17.025,0.052,11.961,1,0
1.0,31,0.625,0.034090909090909,467,8.491,0.011,6.059,1,0
1.0,37,0.942528735632184,0.7241379310344828,1902,23.195,0.159,19.645,1,0
1.0,32,0.5,0.015625,619,19.344,0.085,14.8,0,0
1.0,24,1.0,0.2093023255813953,1747,20.314,0.114,15.066,1,0
1.0,23,0.6979166666666666,0.0208333333333333,1128,16.836,0.051,12.669,1,0
1.0,33,0.660377358490566,0.0,589,8.414,0.097,13.425,3,0
1.0,22,0.2682926829268293,0.024390243902439,421,19.136,0.114,14.0,0,0
1.0,26,0.8021978021978022,0.0219780219780219,950,13.014,0.185,17.365,1,0
1.0,29,0.9883720930232558,0.9883720930232558,2721,32.012,0.127,16.974,1,0
1.0,35,0.956989247311828,0.1720430107526881,2169,24.371,0.099,14.94,1,0
1.0,27,0.8472222222222222,0.3888888888888889,1766,28.951,0.084,15.2,0,0
1.0,22,0.7222222222222222,0.125,1226,23.577,0.063,14.3,0,0
1.0,35,0.9302325581395348,0.9302325581395348,2601,32.513,0.178,28.505,2,1
1.0,24,0.8488372093023255,0.2558139534883721,1098,15.041,0.078,10.291,3,0
1.0,23,0.3536585365853658,0.1341463414634146,599,20.655,-0.024,4.9,0,0
1.0,29,0.6901408450704225,0.6197183098591549,1186,24.204,0.061,8.9,5,0
1.0,24,0.9390243902439024,0.4756097560975609,1966,25.532,0.034,11.1,0,0
1.0,21,0.8780487804878049,0.6463414634146342,1496,20.778,0.18,21.0,0,0
1.0,27,0.7926829268292683,0.4390243902439024,1975,30.385,0.058,14.1,0,0
1.0,24,0.9178082191780822,0.7397260273972602,1445,21.567,0.096,15.52,1,0
1.0,28,0.9696969696969696,0.9696969696969696,3239,33.74,0.229,30.774,5,2
1.0,28,0.7804878048780488,0.7804878048780488,2082,32.531,0.069,17.0,0,0
1.0,24,1.0,0.625,1811,22.638,0.142,17.722,2,0
1.0,35,0.8658536585365854,0.8048780487804879,1914,26.958,0.078,13.3,1,1
1.0,27,0.8426966292134831,0.8089887640449438,2592,34.56,0.098,16.312,1,0
1.0,24,0.4166666666666667,0.125,467,15.567,0.134,18.3,0,0
1.0,33,1.0,0.951219512195122,2213,26.988,0.059,11.8,0,0
1.0,29,0.975609756097561,0.524390243902439,1951,24.388,0.066,9.3,0,0
1.0,25,0.9772727272727272,0.9772727272727272,2521,29.314,0.07,10.555,1,0
1.0,25,0.8295454545454546,0.0113636363636363,1006,13.781,0.073,13.239,1,0
1.0,22,0.3414634146341463,0.0,353,12.607,0.082,15.3,0,0
1.0,30,0.5974025974025974,0.5974025974025974,1460,31.739,0.116,17.986,1,0
1.0,22,0.8658536585365854,0.524390243902439,1658,23.352,-0.006,10.1,0,0
1.0,27,0.9484536082474226,0.9484536082474226,2908,31.609,0.122,19.664,2,0
1.0,26,0.6881720430107527,0.1290322580645161,1360,21.25,0.056,12.148,1,0
1.0,33,0.5425531914893617,0.2340425531914893,653,12.804,0.147,17.982,1,0
1.0,28,0.7926829268292683,0.0853658536585365,1600,24.615,0.105,12.8,0,0
1.0,23,0.2413793103448276,0.0,233,11.095,0.0,9.82,1,0
1.0,24,0.6097560975609756,0.0121951219512195,531,10.62,0.072,13.2,1,0
1.0,34,0.4634146341463415,0.1097560975609756,384,10.105,0.05,3.0,0,0
1.0,20,0.3902439024390244,0.1463414634146341,643,20.094,-0.015,7.7,0,0
1.0,22,0.3544303797468354,0.0253164556962025,220,7.857,0.107,13.566,1,0
1.0,28,0.9183673469387756,0.0204081632653061,1725,19.167,0.082,13.334,2,0
1.0,28,0.9797979797979798,0.1717171717171717,2515,25.928,0.071,16.135,2,0
1.0,21,0.3658536585365853,0.1829268292682926,895,29.833,0.016,14.9,0,0
1.0,30,0.902439024390244,0.073170731707317,1169,15.797,0.086,12.6,0,0
1.0,24,0.3048780487804878,0.048780487804878,531,21.24,0.09,13.9,0,0
1.0,20,0.2025316455696202,0.0,144,9.0,0.093,19.438,1,0
1.0,24,0.4444444444444444,0.0138888888888888,399,12.469,0.012,8.0,0,0
1.0,24,0.8658536585365854,0.8658536585365854,2008,28.282,0.112,16.8,0,0
1.0,22,0.1022727272727272,0.0113636363636363,143,15.889,0.128,31.867,1,0
1.0,24,0.883495145631068,0.2815533980582524,2090,22.967,0.088,14.345,3,0
1.0,32,0.9186046511627908,0.0348837209302325,2034,25.747,0.109,14.757,1,0
1.0,25,0.7403846153846154,0.2307692307692307,1876,24.364,0.08,15.651,3,0
1.0,29,0.6615384615384615,0.6615384615384615,1222,28.419,0.043,12.5,0,0
1.0,24,0.4512195121951219,0.0,259,7.0,0.148,17.6,1,0
1.0,26,0.8636363636363636,0.8522727272727273,2703,35.566,0.172,22.273,1,0
1.0,33,0.8170731707317073,0.0121951219512195,1117,16.672,0.043,12.9,0,0
1.0,25,0.6585365853658537,0.1341463414634146,878,16.259,-0.027,10.2,0,0
1.0,23,1.0,0.6304347826086957,2396,26.043,0.109,14.462,1,0
1.0,20,0.4390243902439024,0.0,281,7.806,0.137,13.6,1,0
1.0,22,0.2584269662921348,0.0,165,7.174,0.0,4.424,1,0
1.0,20,0.2439024390243902,0.0975609756097561,245,12.25,0.078,10.1,1,0
1.0,27,0.9117647058823528,0.9019607843137256,2713,29.172,0.106,16.506,3,0
1.0,24,0.902439024390244,0.902439024390244,2458,33.216,0.103,13.2,0,0
1.0,29,0.7012987012987013,0.0649350649350649,1383,25.611,0.126,16.432,1,0
1.0,25,0.95,0.06,1542,16.232,0.11,13.5,2,0
1.0,26,0.6615384615384615,0.1538461538461538,484,11.256,0.149,17.8,0,0
1.0,25,0.9767441860465116,0.9767441860465116,2773,33.012,0.118,15.825,1,0
1.0,23,0.7560975609756098,0.0,730,11.774,0.046,9.4,0,0
1.0,25,0.8888888888888888,0.8472222222222222,1857,29.016,0.016,9.1,1,0
1.0,24,0.9146341463414634,0.8048780487804879,2176,29.013,0.064,12.9,0,0
1.0,28,0.8365384615384616,0.0576923076923076,1043,11.989,0.097,11.227,5,0
1.0,32,0.7948717948717948,0.1666666666666666,1548,24.968,0.098,15.352,1,0
1.0,23,0.2317073170731707,0.0,208,10.947,0.0,7.6,1,0
1.0,24,1.0,0.0666666666666666,2024,19.276,0.096,14.249,5,0
1.0,27,0.975609756097561,0.6585365853658537,2164,27.05,0.104,14.1,0,0
1.0,27,0.7613636363636364,0.2045454545454545,788,11.761,0.07,11.857,1,0
1.0,27,1.0,0.0786516853932584,1999,22.461,0.047,13.511,1,0
1.0,26,0.8170731707317073,0.2317073170731707,1416,21.134,0.092,14.4,0,0
1.0,26,0.951219512195122,0.1707317073170731,1975,25.321,0.097,13.3,0,0
1.0,28,0.6103896103896104,0.5324675324675324,1426,30.34,0.107,18.265,1,0
1.0,34,0.7549019607843137,0.0196078431372549,980,12.727,0.108,14.772,3,0
1.0,29,0.3409090909090909,0.0568181818181818,459,15.3,0.172,18.906,1,0
1.0,31,0.9767441860465116,0.9186046511627908,2687,31.988,0.094,14.891,1,0
1.0,27,0.6829268292682927,0.6829268292682927,1579,28.196,0.109,20.0,0,0
1.0,24,0.803921568627451,0.4019607843137255,2240,27.317,0.047,16.168,3,0
1.0,32,0.3536585365853658,0.0,267,9.207,0.072,6.9,0,0
1.0,23,0.9310344827586208,0.4367816091954023,2445,30.185,0.161,19.676,1,0
1.0,27,0.8191489361702128,0.0531914893617021,1665,21.623,0.109,16.137,1,0
1.0,29,1.0,0.8780487804878049,2249,27.427,0.079,11.7,0,0
1.0,27,0.6067415730337079,0.0,395,7.315,0.15,14.579,1,0
1.0,25,1.0,1.0,2913,35.524,0.069,13.9,0,0
1.0,27,0.632183908045977,0.3218390804597701,1335,24.273,0.103,16.733,1,0
1.0,23,0.5487804878048781,0.0853658536585365,723,16.067,0.053,9.0,0,0
1.0,26,0.8170731707317073,0.3292682926829268,1255,18.731,0.103,16.2,0,0
1.0,22,1.0,0.0609756097560975,1453,17.72,0.149,16.7,0,0
1.0,28,0.6914893617021277,0.1489361702127659,955,14.692,0.117,18.278,1,0
1.0,25,0.8658536585365854,0.024390243902439,1283,18.07,0.09,12.9,1,0
1.0,24,0.7083333333333334,0.0277777777777777,938,18.392,0.061,12.0,0,0
1.0,26,0.8780487804878049,0.573170731707317,1878,26.083,0.118,14.6,0,0
1.0,25,0.8780487804878049,0.3780487804878049,1912,26.556,0.058,10.7,0,0
1.0,33,0.2926829268292683,0.0609756097560975,216,9.0,0.089,10.9,0,0
1.0,24,0.2272727272727272,0.0909090909090909,209,13.933,0.046,9.0,0,0
1.0,23,0.8170731707317073,0.7926829268292683,2304,34.388,0.115,16.5,0,0
1.0,27,0.9186046511627908,0.8604651162790697,2091,26.468,0.124,16.306,1,0
1.0,24,0.6463414634146342,0.0609756097560975,655,12.358,0.081,9.6,0,0
1.0,26,0.8837209302325582,0.1162790697674418,1570,20.658,0.1,14.298,1,0
1.0,31,0.2631578947368421,0.0,267,13.35,0.251,28.191,1,0
1.0,26,0.8977272727272727,0.8863636363636364,2405,30.443,0.203,20.257,1,0
1.0,23,0.8414634146341463,0.0,967,14.014,0.055,14.6,0,0
1.0,23,0.6341463414634146,0.1585365853658536,857,16.481,-0.006,7.5,0,0
1.0,19,0.2682926829268293,0.0,355,16.136,0.054,12.7,0,0
1.0,27,0.8292682926829268,0.6707317073170732,1065,15.662,0.081,8.3,0,0
1.0,30,0.8292682926829268,0.0609756097560975,1310,19.265,0.111,15.771,1,0
1.0,30,0.872093023255814,0.2325581395348837,2058,27.44,0.13,13.533,1,0
1.0,24,0.8658536585365854,0.3780487804878049,1245,17.535,0.131,18.0,0,0
1.0,32,1.0,1.0,3133,34.054,0.178,26.524,1,3
1.0,26,1.0,1.0,3318,38.138,0.204,26.646,1,0
1.0,23,0.3658536585365853,0.0,153,5.1,0.125,21.2,0,0
1.0,26,0.8181818181818182,0.8181818181818182,2070,38.333,0.179,24.2,1,3
1.0,28,0.3902439024390244,0.0853658536585365,461,14.406,0.135,17.4,0,0
1.0,22,0.8048780487804879,0.048780487804878,857,12.985,0.017,7.4,0,0
1.0,21,0.6666666666666666,0.0972222222222222,781,16.271,0.092,13.8,0,0
1.0,30,0.9659090909090908,0.9659090909090908,2868,33.741,0.122,15.547,1,0
1.0,32,0.8295454545454546,0.0909090909090909,1784,24.438,0.122,18.286,1,0
1.0,28,1.0,0.0909090909090909,1702,25.788,0.087,12.3,0,0
1.0,23,0.9390243902439024,0.9390243902439024,2800,36.364,0.062,16.2,0,0
1.0,22,0.5833333333333334,0.0,878,20.905,0.055,13.6,0,0
1.0,38,0.573170731707317,0.573170731707317,952,20.255,0.096,15.2,0,0
1.0,36,0.8977272727272727,0.3068181818181818,1719,21.759,0.076,10.421,1,0
1.0,29,0.4242424242424242,0.0606060606060606,481,17.179,0.13,12.4,2,0
1.0,25,1.0,0.6705882352941176,2489,29.282,0.155,18.545,1,0
1.0,25,0.8292682926829268,0.0,857,12.603,0.084,12.7,0,0
1.0,29,0.9081632653061223,0.8979591836734694,2956,33.213,0.167,23.884,2,0
1.0,24,0.3780487804878049,0.073170731707317,390,12.581,0.074,10.7,0,0
1.0,27,0.8048780487804879,0.0853658536585365,2008,30.424,0.093,17.2,0,0
1.0,23,1.0,0.5975609756097561,2190,26.707,0.145,19.9,0,0
1.0,30,0.7926829268292683,0.024390243902439,1495,23.0,0.051,12.6,0,0
1.0,23,0.8414634146341463,0.2317073170731707,1935,28.043,0.055,15.2,0,0
1.0,24,0.979381443298969,0.979381443298969,3218,33.874,0.165,17.936,2,0
1.0,23,0.7446808510638298,0.1382978723404255,1205,17.214,0.024,9.846,1,0
1.0,26,0.8170731707317073,0.0365853658536585,805,12.015,0.137,13.9,0,0
1.0,28,0.7926829268292683,0.1829268292682926,1272,19.569,0.094,9.7,0,0
1.0,23,1.0,0.3137254901960784,2314,22.686,0.157,19.35,2,0
1.0,29,0.6585365853658537,0.6097560975609756,1805,33.426,0.104,13.9,0,0
1.0,24,0.3448275862068966,0.057471264367816,229,7.633,0.065,12.461,1,0
1.0,28,0.5348837209302325,0.0348837209302325,373,8.109,0.129,16.652,1,0
1.0,30,0.7931034482758621,0.0114942528735632,721,10.449,0.099,18.96,1,0
1.0,32,0.9195402298850576,0.9195402298850576,2446,30.575,0.216,21.311,1,0
1.0,35,0.5825242718446602,0.0,518,8.633,0.124,11.517,5,0
1.0,23,0.9772727272727272,0.9659090909090908,2756,32.047,0.196,23.391,1,2
