ID,salary_perc,age,games_played_perc,games_started_perc,minutes_played,avg_minutes_played,WS48,PER,team_successes,player_successes,WS
beaslmi01,0.12,24,0.9146341463414634,0.24390243902439024,1554,20.72,-0.046,10.8,0,0,-1.48925
martica01,0.017,28,0.5,0.036585365853658534,694,16.927,0.048,9.7,0,0,0.694
pachuza01,0.089,28,0.6341463414634146,0.18292682926829268,1134,21.808,0.114,13.1,1,0,2.6932500000000004
derozde01,0.162,23,1.0,1.0,3013,36.744,0.075,14.7,0,0,4.7078125
bynumwi01,0.048,30,0.7926829268292683,0.0,1219,18.754,0.067,16.6,0,0,1.7015208333333334
caldejo01,0.116,31,0.8902439024390244,0.7073170731707317,2160,29.589,0.164,18.8,0,0,7.38
aminual01,0.063,22,0.926829268292683,0.8658536585365854,2066,27.184,0.072,13.7,0,0,3.0989999999999998
holliry01,0.02,28,0.7386363636363636,0.0,700,10.769,0.123,11.841,1,0,1.79375
ginobma01,0.119,35,0.7864077669902912,0.02912621359223301,1953,24.111,0.155,25.633,3,0,6.306562499999999
casspom01,0.016,24,0.524390243902439,0.012195121951219513,503,11.698,0.067,12.9,0,0,0.7021041666666666
clarkea01,0.074,25,0.7325581395348837,0.43023255813953487,1445,22.937,0.081,12.472,1,0,2.4384375
fishede01,0.024,38,0.4731182795698925,0.0967741935483871,836,19.0,0.033,12.784,1,0,0.57475
belinma01,0.047,26,0.9042553191489362,0.3617021276595745,2207,25.965,0.077,12.766,1,0,3.540395833333333
jeffeal01,0.23,28,0.9512195121951219,0.9512195121951219,2578,33.051,0.143,20.9,0,0,7.680291666666666
mcrobjo01,0.045,25,0.8170731707317073,0.2682926829268293,1487,22.194,0.071,12.7,0,0,2.199520833333333
maxieja01,0.043,29,0.8780487804878049,0.8658536585365854,1789,24.847,0.048,11.3,0,0,1.789
ellismo01,0.142,27,1.0,1.0,3228,37.535,0.072,16.808,1,0,4.842
billuch01,0.043,36,0.3181818181818182,0.3181818181818182,533,19.036,0.149,16.568,1,0,1.6545208333333334
johnsja01,0.009,25,0.6585365853658537,0.13414634146341464,878,16.259,-0.027,10.2,0,0,-0.493875
willire02,0.002,26,0.4878048780487805,0.0,380,9.5,0.038,13.2,0,0,0.30083333333333334
masonro01,0.022,32,0.8414634146341463,0.15853658536585366,1219,17.667,0.055,10.0,0,0,1.3967708333333333
carrode01,0.043,26,0.8048780487804879,0.14634146341463414,1111,16.833,0.134,15.5,0,0,3.1015416666666664
wrighbr03,0.085,25,0.7804878048780488,0.1951219512195122,1149,17.953,0.171,21.0,0,0,4.093312500000001
sacrero01,0.013,23,0.3953488372093023,0.03488372093023256,207,6.088,-0.024,3.611,1,0,-0.1035
hicksjj01,0.088,24,0.975609756097561,0.975609756097561,2323,29.038,0.143,19.7,0,0,6.920604166666666
brookaa01,0.018,28,0.6704545454545454,0.22727272727272727,1064,18.034,0.039,12.586,1,0,0.8645
jackja01,0.107,29,0.9680851063829787,0.0851063829787234,2775,30.495,0.114,19.056,1,0,6.590625
kamanch01,0.054,30,0.8048780487804879,0.6341463414634146,1363,20.652,0.056,16.3,0,0,1.5901666666666667
budinch01,0.085,24,0.2804878048780488,0.012195121951219513,508,22.087,0.066,12.6,0,0,0.6985
butleca01,0.143,32,0.9545454545454546,0.9545454545454546,2015,23.988,0.092,13.138,1,0,3.862083333333333
nealga01,0.055,28,0.8640776699029126,0.1650485436893204,1874,21.056,0.061,13.865,3,0,2.3815416666666667
redicjj01,0.111,28,0.9534883720930233,0.1511627906976744,2448,29.854,0.091,14.941,1,0,4.641
garcifr01,0.022,31,0.7272727272727273,0.26136363636363635,1193,18.641,0.061,13.295,1,0,1.5161041666666666
millemi01,0.13,32,0.7238095238095238,0.20952380952380953,1132,14.895,0.139,16.619,5,0,3.2780833333333335
pricero01,0.022,29,0.47560975609756095,0.0,510,13.077,-0.019,6.8,0,0,-0.201875
pargoja01,0.024,33,0.3902439024390244,0.0,507,15.844,-0.019,10.3,0,0,-0.2006875
smithgr02,0.015,22,0.8522727272727273,0.125,1169,15.587,0.173,16.791,1,0,4.2132708333333335
teaguje01,0.136,24,0.9772727272727273,0.9545454545454546,2841,33.035,0.111,17.683,1,0,6.5698125
barnema02,0.055,32,0.9772727272727273,0.045454545454545456,2220,25.814,0.147,16.948,1,0,6.798749999999999
westda01,0.205,32,0.92,0.92,3124,33.957,0.179,24.656,2,0,11.649916666666668
jennibr01,0.13,23,0.9767441860465116,0.9767441860465116,3030,36.071,0.096,16.555,1,0,6.06
harrial01,0.146,32,0.12195121951219512,0.0,119,11.9,0.0,10.3,0,0,0.0
udrihbe01,0.022,30,0.8048780487804879,0.10975609756097561,1457,22.076,0.072,14.2,0,0,2.1854999999999998
brewero02,0.021,27,0.6559139784946236,0.3655913978494624,861,14.115,0.062,9.995,1,0,1.112125
mayooj01,0.136,25,1.0,1.0,2913,35.524,0.069,13.9,0,0,4.187437500000001
hansbty01,0.054,27,1.0,0.08,1607,16.07,0.155,17.311,2,0,5.1892708333333335
fredeji01,0.048,23,0.8414634146341463,0.0,967,14.014,0.055,14.6,0,0,1.1080208333333335
foyera01,0.051,29,1.0,0.8780487804878049,2249,27.427,0.079,11.7,0,0,3.7014791666666667
babbilu01,0.007,23,0.7560975609756098,0.0,730,11.774,0.046,9.4,0,0,0.6995833333333333
anderja01,0.016,23,0.4659090909090909,0.022727272727272728,419,10.22,0.108,13.837,1,0,0.9427500000000001
breweco01,0.077,26,1.0,0.022727272727272728,2149,24.42,0.093,15.232,1,0,4.1636875
ibakase01,0.209,23,0.978494623655914,0.978494623655914,2852,31.341,0.181,21.918,1,1,10.754416666666666
livinsh01,0.022,27,0.8048780487804879,0.1951219512195122,1455,22.045,0.086,13.0,0,0,2.606875
smithjr01,0.095,27,0.9680851063829787,0.0,3029,33.286,0.12,19.002,1,2,7.572499999999999
griffbl01,0.28,23,0.9772727272727273,0.9659090909090909,2756,32.047,0.196,23.391,1,2,11.253666666666668
artesro01,0.159,33,0.9069767441860465,0.8023255813953488,2614,33.513,0.087,12.649,1,0,4.737875
wrighdo01,0.051,27,0.9634146341463414,0.0975609756097561,1783,22.57,0.132,16.0,0,0,4.903250000000001
morrida01,0.016,22,0.6046511627906976,0.22093023255813954,788,15.154,0.014,10.099,1,0,0.22983333333333333
dalemsa01,0.063,31,0.5581395348837209,0.26744186046511625,774,16.125,0.138,18.418,1,0,2.2252500000000004
brownsh01,0.008,27,0.7195121951219512,0.2682926829268293,1402,23.763,0.041,13.1,0,0,1.1975416666666667
stiemgr01,0.046,27,0.926829268292683,0.23170731707317074,1209,15.908,0.067,10.5,0,0,1.6875625
leuerjo01,0.015,23,0.3402061855670103,0.0,198,6.0,0.051,11.659,2,0,0.21037499999999998
ellinwa01,0.043,25,0.9512195121951219,0.25609756097560976,1661,21.295,0.092,12.2,0,0,3.183583333333333
splitti01,0.17,28,0.970873786407767,0.7087378640776699,2385,23.85,0.197,21.323,3,0,9.7884375
tinslja01,0.002,34,0.8048780487804879,0.3902439024390244,1221,18.5,0.035,10.6,0,0,0.8903125000000002
pekovni01,0.206,27,0.7560975609756098,0.7560975609756098,1959,31.597,0.164,20.2,0,0,6.69325
iguodan01,0.219,29,0.9772727272727273,0.9772727272727273,3022,35.14,0.097,16.94,1,0,6.106958333333334
onealje01,0.034,34,0.6707317073170732,0.04878048780487805,1029,18.709,0.093,16.7,0,0,1.9936875
harride01,0.022,29,0.7272727272727273,0.45454545454545453,1646,25.719,0.111,16.073,1,0,3.8063749999999996
boganke01,0.086,32,0.8539325842696629,0.25842696629213485,1431,18.829,0.048,6.662,1,0,1.431
templga01,0.016,26,0.6219512195121951,0.43902439024390244,1156,22.667,0.05,8.8,0,0,1.2041666666666668
mozgoti01,0.075,26,0.5,0.012195121951219513,366,8.927,0.092,12.3,1,0,0.7014999999999999
blatcan01,0.156,26,1.0,0.0898876404494382,1693,19.022,0.151,23.826,1,0,5.325895833333333
jacksst02,0.004,34,0.6707317073170732,0.07317073170731707,1075,19.545,0.013,8.0,3,0,0.2911458333333333
howardw01,0.35,27,0.9302325581395349,0.9302325581395349,2848,35.6,0.134,20.28,1,2,7.950666666666667
kirilan01,0.054,31,0.7804878048780488,0.7804878048780488,2034,31.781,0.142,17.6,0,0,6.01725
ortonda01,0.006,22,0.15853658536585366,0.0,104,8.0,0.138,14.0,1,0,0.299
pendeje02,0.03,25,0.46,0.0,440,9.565,0.13,14.885,2,0,1.1916666666666667
paulch01,0.318,27,0.8636363636363636,0.8636363636363636,2559,33.671,0.286,29.201,1,3,15.247374999999998
watsoea01,0.024,33,0.5853658536585366,0.04878048780487805,829,17.271,0.0,7.7,0,0,0.0
turiaro01,0.027,30,0.7954545454545454,0.0,760,10.857,0.075,10.326,1,0,1.1875
goodedr01,0.121,31,0.1951219512195122,0.0,151,9.438,-0.032,7.7,1,0,-0.10066666666666667
smithjo03,0.239,27,0.9318181818181818,0.9318181818181818,2882,35.146,0.075,18.983,1,0,4.503125
henryxa01,0.016,21,0.6097560975609756,0.024390243902439025,625,12.5,0.0,7.6,0,0,0.0
iveyro01,0.001,31,0.6463414634146342,0.06097560975609756,698,13.17,0.069,8.1,0,0,1.0033750000000001
allento01,0.085,31,0.9690721649484536,0.9690721649484536,2531,26.926,0.116,16.742,2,1,6.116583333333334
jamesbe01,0.013,27,0.5609756097560976,0.13414634146341464,457,9.935,0.126,14.7,0,0,1.199625
marshke01,0.009,21,0.5853658536585366,0.036585365853658534,702,14.625,-0.014,7.8,0,0,-0.20475
barbole01,0.011,30,0.5061728395061729,0.024691358024691357,513,12.512,0.084,13.5,1,0,0.8977500000000002
maynoer01,0.034,25,0.7804878048780488,0.0,963,15.047,0.01,9.3,0,0,0.20062500000000003
landrca01,0.115,29,0.9893617021276596,0.05319148936170213,2122,22.817,0.159,20.293,1,0,7.0291250000000005
priceaj01,0.016,26,0.6951219512195121,0.2682926829268293,1278,22.421,0.083,12.4,0,0,2.2098750000000003
davisgl01,0.115,27,0.4146341463414634,0.4024390243902439,1064,31.294,0.036,15.0,0,0,0.7979999999999999
holidjr01,0.187,22,0.9512195121951219,0.9512195121951219,2926,37.513,0.054,16.7,0,0,3.29175
robinna01,0.034,28,1.0,0.32978723404255317,2490,26.489,0.136,20.421,1,0,7.055000000000001
aldrico01,0.015,24,0.5487804878048781,0.0,388,8.622,0.074,11.1,0,0,0.5981666666666666
martike01,0.024,35,0.3191489361702128,0.1276595744680851,684,22.8,0.134,23.41,1,0,1.9095000000000002
korveky01,0.115,31,0.9090909090909091,0.7045454545454546,2436,30.45,0.136,14.691,1,0,6.902000000000001
speigma01,0.06,25,0.9634146341463414,0.036585365853658534,1300,16.456,0.103,17.3,0,0,2.7895833333333333
garredi02,0.012,24,0.23170731707317074,0.0,149,7.842,-0.064,9.0,0,0,-0.19866666666666666
douglto01,0.027,26,0.8658536585365854,0.0,1289,18.155,0.089,13.4,0,0,2.3900208333333333
martike02,0.111,29,0.946236559139785,0.0,2459,27.943,0.157,18.147,1,0,8.042979166666667
morroan01,0.018,27,0.5,0.012195121951219513,383,9.341,0.088,12.0,0,0,0.7021666666666667
evansty01,0.201,23,0.7926829268292683,0.7439024390243902,2016,31.015,0.105,18.1,0,0,4.409999999999999
prigipa01,0.027,35,0.9468085106382979,0.2978723404255319,1493,16.775,0.122,15.513,1,0,3.794708333333333
hardeja01,0.233,23,0.9545454545454546,0.9545454545454546,3228,38.429,0.206,24.593,1,2,13.853499999999999
watsocj01,0.034,28,0.9775280898876404,0.0898876404494382,1682,19.333,0.12,15.52,1,0,4.205
mohamna01,0.024,35,0.7978723404255319,0.1276595744680851,807,10.76,0.083,14.09,1,0,1.3954375
dayeau01,0.02,25,0.21904761904761905,0.009523809523809525,154,6.696,0.032,10.534,5,0,0.10266666666666667
anderch01,0.084,35,0.8823529411764706,0.0,1713,19.033,0.206,22.519,3,0,7.351624999999999
couside01,0.217,23,0.8658536585365854,0.8658536585365854,2298,32.366,0.165,26.1,0,0,7.899375
humphkr01,0.067,28,0.8414634146341463,0.36585365853658536,1376,19.942,0.143,18.2,0,0,4.099333333333333
wadedw01,0.238,32,0.7254901960784313,0.7156862745098039,2468,33.351,0.149,29.223,3,0,7.661083333333333
nelsoja01,0.075,31,0.8292682926829268,0.8292682926829268,2179,32.044,0.062,13.9,0,0,2.814541666666667
youngni01,0.079,28,0.7804878048780488,0.10975609756097561,1810,28.281,0.066,16.0,0,0,2.48875
daviebr01,0.002,22,0.6219512195121951,0.0,575,11.275,0.008,7.5,0,0,0.09583333333333334
gasolpa01,0.113,33,0.7317073170731707,0.7317073170731707,1884,31.4,0.076,19.3,0,0,2.983
anderal01,0.02,31,0.9574468085106383,0.2978723404255319,2034,22.6,0.046,10.869,1,0,1.94925
arizatr01,0.136,28,0.946236559139785,0.946236559139785,3130,35.568,0.141,18.431,1,0,9.194374999999999
mekelga01,0.014,25,0.3780487804878049,0.012195121951219513,292,9.419,-0.066,5.4,1,0,-0.4015
salmojo01,0.016,34,0.9438202247191011,0.0898876404494382,1803,21.464,0.047,7.947,1,0,1.7654375
collida01,0.076,26,0.9789473684210527,0.3684210526315789,2318,24.925,0.137,17.873,1,0,6.615958333333334
augusdj01,0.048,26,0.8735632183908046,0.10344827586206896,2080,27.368,0.153,16.891,1,0,6.63
haywago01,0.234,23,0.9390243902439024,0.9390243902439024,2800,36.364,0.062,16.2,0,0,3.6166666666666667
smithja02,0.052,27,0.3780487804878049,0.32926829268292684,830,26.774,0.052,12.4,0,0,0.8991666666666666
grangda01,0.033,30,0.5684210526315789,0.021052631578947368,981,18.167,0.074,11.47,1,0,1.5123749999999998
denglu01,0.154,28,0.7682926829268293,0.7682926829268293,2213,35.127,0.098,15.2,0,0,4.518208333333333
arthuda01,0.055,25,0.8292682926829268,0.012195121951219513,1161,17.074,0.029,9.4,0,0,0.7014375
frankja01,0.014,22,0.25842696629213485,0.0,165,7.174,0.0,4.424,1,0,0.0
brandel01,0.032,34,0.898876404494382,0.16853932584269662,1495,18.688,0.122,14.561,1,0,3.7997916666666662
scottmi01,0.053,25,0.9775280898876404,0.06741573033707865,1628,18.713,0.084,16.285,1,0,2.849
johnswe01,0.016,26,0.9634146341463414,0.7560975609756098,2240,28.354,0.041,11.0,0,0,1.9133333333333333
kellyry01,0.026,22,0.7195121951219512,0.3048780487804878,1312,22.237,0.08,12.6,0,0,2.186666666666667
turneev01,0.052,25,0.9207920792079208,0.5544554455445545,2606,28.022,0.027,12.994,2,0,1.4658749999999998
perkike01,0.152,29,0.801980198019802,0.801980198019802,1591,19.642,0.032,8.4,2,0,1.0606666666666666
hawessp01,0.084,25,0.975609756097561,0.9512195121951219,2470,30.875,0.087,15.7,0,0,4.476875
mooreet01,0.015,24,0.9634146341463414,0.036585365853658534,1506,19.063,0.054,11.1,0,0,1.69425
macksh01,0.039,23,0.898876404494382,0.12359550561797752,1608,20.1,0.074,14.713,1,0,2.4789999999999996
meeksjo01,0.095,26,0.9390243902439024,0.8536585365853658,2556,33.195,0.085,14.7,0,0,4.52625
beaslmi01,0.005,25,0.5784313725490197,0.0196078431372549,854,14.475,0.092,17.204,3,0,1.6368333333333334
willide02,0.106,22,0.9512195121951219,0.18292682926829268,1820,23.333,0.069,11.5,0,0,2.6162500000000004
martica01,0.018,29,0.6966292134831461,0.06741573033707865,885,14.274,0.072,11.259,1,0,1.3275
hilljo01,0.143,26,0.8780487804878049,0.3902439024390244,1500,20.833,0.141,19.3,0,0,4.406249999999999
bynumwi01,0.046,31,0.6829268292682927,0.036585365853658534,1054,18.821,0.046,14.4,0,0,1.0100833333333334
aminual01,0.016,23,0.975609756097561,0.7926829268292683,2045,25.562,0.073,13.2,0,0,3.1101041666666664
villach01,0.021,29,0.24390243902439024,0.0,180,9.0,0.027,12.7,0,0,0.10125
holliry01,0.021,29,0.6947368421052632,0.0,491,7.439,0.129,11.84,1,0,1.3195625
serapke01,0.062,24,0.6129032258064516,0.010752688172043012,584,10.246,0.066,12.243,1,0,0.803
cartevi01,0.062,37,0.9887640449438202,0.0,2163,24.58,0.105,17.585,1,0,4.7315625
blakest01,0.033,33,0.6853932584269663,0.3146067415730337,1543,25.295,0.058,11.093,1,0,1.8644583333333333
casspom01,0.017,25,0.8658536585365854,0.024390243902439025,1283,18.07,0.09,12.9,1,0,2.405625
clarkea01,0.002,26,0.6585365853658537,0.2073170731707317,768,14.222,0.019,9.1,0,0,0.304
mcrobjo01,0.084,26,0.9534883720930233,0.9534883720930233,2514,30.659,0.132,14.635,1,0,6.9135
gutiejo01,0.015,25,0.18085106382978725,0.02127659574468085,247,14.529,0.039,9.114,1,0,0.2006875
vasqugr01,0.101,27,0.9662921348314607,0.25842696629213485,1969,22.895,0.097,15.649,1,0,3.9790208333333332
farmajo01,0.033,27,0.5,0.06097560975609756,912,22.244,0.037,15.0,0,0,0.703
maxieja01,0.021,30,0.4146341463414634,0.15853658536585366,488,14.353,0.03,8.1,0,0,0.305
booketr01,0.079,26,0.8709677419354839,0.4946236559139785,1699,20.975,0.133,16.185,1,0,4.707645833333333
johnsja01,0.04,26,0.6179775280898876,0.0449438202247191,984,17.891,0.151,19.127,1,0,3.0955
hasleud01,0.043,33,0.6078431372549019,0.23529411764705882,822,13.258,0.081,13.036,3,0,1.3871250000000002
udohek01,0.016,26,0.5121951219512195,0.17073170731707318,804,19.143,0.0,7.6,0,0,0.0
rushbr01,0.018,28,0.4634146341463415,0.0,418,11.0,-0.046,4.1,0,0,-0.4005833333333333
fryech01,0.136,30,1.0,1.0,2312,28.195,0.11,13.2,0,0,5.298333333333333
favorde01,0.205,22,0.8902439024390244,0.8902439024390244,2201,30.151,0.111,19.0,0,0,5.0898125
hamiljo02,0.02,23,0.7317073170731707,0.14634146341463414,1019,16.983,0.075,12.7,1,0,1.5921874999999999
milleda01,0.015,23,0.5487804878048781,0.08536585365853659,723,16.067,0.053,9.0,0,0,0.7983124999999999
parsoch01,0.233,25,0.9090909090909091,0.9090909090909091,3033,37.912,0.131,17.23,1,0,8.2775625
douglch01,0.015,27,0.6162790697674418,0.09302325581395349,1086,20.491,0.113,13.502,1,0,2.556625
brookaa01,0.015,29,0.8780487804878049,0.14634146341463414,1557,21.625,0.068,12.5,0,0,2.20575
piercpa01,0.084,36,0.925531914893617,0.851063829787234,2466,28.345,0.119,19.449,1,0,6.113625
kamanch01,0.076,31,0.47560975609756095,0.15853658536585366,736,18.872,0.033,17.0,0,0,0.506
allenla01,0.015,24,0.6831683168316832,0.019801980198019802,1087,15.754,0.067,12.7,2,0,1.5172708333333336
bayleje01,0.048,25,0.8780487804878049,0.23170731707317074,1686,23.417,0.068,12.0,0,0,2.3885
butleca01,0.071,33,0.7326732673267327,0.1485148514851485,1838,24.838,0.061,14.208,2,0,2.3357916666666667
mariosh01,0.023,35,0.9325842696629213,0.9325842696629213,2602,31.349,0.086,14.701,1,0,4.6619166666666665
butlera01,0.023,34,0.6039603960396039,0.019801980198019802,448,7.344,0.14,13.885,2,0,1.3066666666666669
garcifr01,0.021,32,0.6477272727272727,0.045454545454545456,1105,19.386,0.08,9.428,1,0,1.8416666666666668
millemi01,0.148,33,1.0,0.056179775280898875,1880,21.124,0.11,13.524,1,0,4.308333333333334
cunnida01,0.013,26,0.9878048780487805,0.08536585365853659,1635,20.185,0.085,12.6,0,0,2.8953125000000006
pricero01,0.021,30,0.3780487804878049,0.024390243902439025,377,12.161,-0.013,7.6,0,0,-0.10210416666666666
pargoja01,0.023,34,0.3488372093023256,0.0,245,8.167,0.099,18.871,1,0,0.5053125
williel01,0.003,24,0.8170731707317073,0.024390243902439025,1157,17.269,0.012,8.7,0,0,0.28925
georgpa01,0.251,23,0.9801980198019802,0.9801980198019802,3679,37.162,0.179,25.625,2,3,13.719604166666665
bledser01,0.206,24,0.524390243902439,0.4878048780487805,1416,32.93,0.139,19.6,0,0,4.1005
jefferi01,0.023,33,1.0,0.9512195121951219,2213,26.988,0.059,11.8,0,0,2.7201458333333335
geeal01,0.017,26,0.7926829268292683,0.2926829268292683,1020,15.692,0.042,8.6,0,0,0.8925000000000001
walljo01,0.217,23,1.0,1.0,3400,36.559,0.127,21.487,1,0,8.995833333333334
udrihbe01,0.033,31,0.5393258426966292,0.1348314606741573,758,15.792,0.06,15.061,1,0,0.9474999999999999
willima02,0.111,27,0.8048780487804879,0.6097560975609756,1674,25.364,0.083,14.0,0,0,2.894625
fredeji01,0.015,24,0.5975609756097561,0.0,519,10.592,0.074,15.8,1,0,0.800125
bonnema01,0.023,33,0.7904761904761904,0.01904761904761905,826,9.952,0.125,12.934,5,0,2.1510416666666665
hinriki01,0.043,33,0.896551724137931,0.7586206896551724,2283,29.269,0.086,11.447,1,0,4.090375
baynear01,0.033,27,0.638095238095238,0.0380952380952381,592,8.836,0.059,12.066,5,0,0.7276666666666666
sessira01,0.033,27,1.0,0.23170731707317074,2214,26.675,0.093,16.0,0,0,4.289625
stoudam01,0.347,31,0.7926829268292683,0.25609756097560976,1466,22.554,0.124,18.8,0,0,3.7871666666666663
murryto01,0.016,24,0.6219512195121951,0.0,373,7.314,0.0,11.1,0,0,0.0
hummero01,0.014,24,0.6463414634146342,0.06097560975609756,655,12.358,0.081,9.6,0,0,1.1053125
livinsh01,0.084,28,0.9361702127659575,0.6808510638297872,2299,26.125,0.107,16.657,1,0,5.124854166666666
monrogr01,0.087,23,1.0,1.0,2690,32.805,0.105,18.1,0,0,5.8843749999999995
boshch01,0.327,29,0.9705882352941176,0.9705882352941176,3217,32.495,0.152,23.933,3,0,10.187166666666666
bogutan01,0.206,29,0.8170731707317073,0.8170731707317073,1769,26.403,0.176,17.0,1,0,6.4863333333333335
thomais02,0.115,24,0.8780487804878049,0.6585365853658537,2497,34.681,0.148,20.5,0,0,7.699083333333333
morrida01,0.013,23,0.32926829268292684,0.0,313,11.593,0.0,9.2,1,0,0.0
bradlav01,0.114,23,0.7317073170731707,0.7073170731707317,1855,30.917,0.047,12.7,0,0,1.8163541666666667
coleno01,0.034,25,1.0,0.058823529411764705,2418,23.706,0.029,10.264,3,0,1.460875
brownsh01,0.003,28,0.35365853658536583,0.012195121951219513,251,8.655,-0.057,4.7,0,0,-0.2980625
bazemke01,0.032,24,0.8170731707317073,0.18292682926829268,911,13.597,0.011,11.2,0,0,0.20877083333333332
stiemgr01,0.016,28,0.6707317073170732,0.24390243902439024,1007,18.309,0.071,9.7,0,0,1.4895208333333334
ellinwa01,0.017,26,0.5280898876404494,0.011235955056179775,407,8.66,0.085,12.663,1,0,0.7207291666666668
danietr01,0.013,22,0.10227272727272728,0.011363636363636364,143,15.889,0.128,31.867,1,0,0.38133333333333336
harride01,0.062,30,0.5280898876404494,0.0,994,21.149,0.094,17.978,1,0,1.9465833333333336
templga01,0.016,27,0.9139784946236559,0.0,647,7.612,0.023,7.937,1,0,0.31002083333333336
chalmma01,0.063,27,0.9117647058823529,0.9019607843137255,2713,29.172,0.106,16.506,3,0,5.991208333333333
anthoca01,0.356,29,0.9390243902439024,0.9390243902439024,2982,38.727,0.172,24.4,0,0,10.6855
gordobe01,0.071,30,0.23170731707317074,0.0,279,14.684,-0.052,6.4,1,0,-0.30224999999999996
adrieje01,0.019,27,0.6463414634146342,0.14634146341463414,961,18.132,0.135,17.4,0,0,2.7028125000000003
diawbo01,0.127,31,0.9714285714285714,0.2571428571428571,2578,25.275,0.119,18.781,5,0,6.391291666666667
willish03,0.018,27,0.43902439024390244,0.15853658536585366,751,20.861,0.045,9.5,0,0,0.7040625
tuckepj01,0.09,28,0.9878048780487805,0.9878048780487805,2490,30.741,0.118,13.3,0,0,6.12125
