const,ID,season,age,games_played_perc,games_started_perc,minutes_played,avg_minutes_played,WS48,PER,team_won_finals,team_lost_finals,team_lost_semifinals,team_lost_first_match,most_improved,most_valuable,most_valuable_finals,sixth_man,all_league
1.0,leeda03,2022,29.0,0.7596153846153846,0.04807692307692308,1380.0,17.468,0.103,11.473,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,cartevi01,2017,40.0,0.8977272727272727,0.23863636363636365,1994.0,25.241,0.107,12.578,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,jordade01,2015,26.0,1.0,1.0,3302.0,34.396,0.218,24.538,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,ellinwa01,2015,27.0,0.7926829268292683,0.43902439024390244,1675.0,25.769,0.034,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,ibakase01,2022,32.0,0.6382978723404256,0.1276595744680851,900.0,15.0,0.109,14.302,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,jeffrja01,2012,30.0,0.6197183098591549,0.056338028169014086,763.0,17.341,0.112,11.082,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,collija04,2011,32.0,0.648936170212766,0.39361702127659576,751.0,12.311,0.049,6.412,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,bazemke01,2020,30.0,0.9444444444444444,0.2916666666666667,1688.0,24.824,0.017,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,favorde01,2020,28.0,0.7083333333333334,0.6805555555555556,1243.0,24.373,0.162,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,johnsam01,2017,29.0,0.94,0.86,1750.0,18.617,0.149,15.91,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,robingl02,2018,24.0,0.2808988764044944,0.011235955056179775,344.0,13.76,0.085,11.102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,goodedr01,2014,32.0,0.34408602150537637,0.0,541.0,16.906,0.17,21.911,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,simshe01,2015,24.0,0.8902439024390244,0.3902439024390244,1399.0,19.164,0.072,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,netora01,2018,25.0,0.5268817204301075,0.0,570.0,11.633,0.087,12.97,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,prigipa01,2013,35.0,0.9468085106382979,0.2978723404255319,1493.0,16.775,0.122,15.513,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,copelch01,2015,30.0,0.6097560975609756,0.14634146341463414,828.0,16.56,-0.006,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,simonan01,2022,22.0,0.6951219512195121,0.36585365853658536,1681.0,29.491,0.054,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,tollian01,2019,33.0,0.7926829268292683,0.0,1079.0,16.6,0.053,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,ginobma01,2016,38.0,0.7391304347826086,0.0,1326.0,19.5,0.161,20.509,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,artesro01,2009,29.0,0.8631578947368421,0.7157894736842105,2940.0,35.854,0.108,18.088,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,capelca01,2018,23.0,0.9191919191919192,0.9191919191919192,2554.0,28.066,0.241,30.661,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,wadedw01,2015,33.0,0.7560975609756098,0.7560975609756098,1971.0,31.79,0.085,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,goodedr01,2013,31.0,0.1951219512195122,0.0,151.0,9.438,-0.032,7.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,holidju01,2015,25.0,0.6213592233009708,0.038834951456310676,668.0,10.438,0.095,12.132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,cookda02,2011,23.0,0.6060606060606061,0.0,793.0,13.217,0.128,15.474,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,favorde01,2018,26.0,0.946236559139785,0.9247311827956989,2439.0,27.716,0.178,20.979,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,holidjr01,2021,30.0,0.8631578947368421,0.8315789473684211,2819.0,34.378,0.166,27.269,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,hardati02,2017,24.0,0.9659090909090909,0.4090909090909091,2354.0,27.694,0.107,15.553,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,smithjr01,2013,27.0,0.9680851063829787,0.0,3029.0,33.286,0.12,19.002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,noelne01,2018,23.0,0.36585365853658536,0.07317073170731707,472.0,15.733,0.132,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,landrca01,2013,29.0,0.9893617021276596,0.05319148936170213,2122.0,22.817,0.159,20.293,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,youngsa01,2012,26.0,0.46835443037974683,0.02531645569620253,379.0,10.243,0.026,9.473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,harrito02,2015,22.0,0.8292682926829268,0.7682926829268293,2369.0,34.838,0.097,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,fosteje01,2009,32.0,0.9024390243902439,0.3170731707317073,1828.0,24.703,0.11,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,johnsty01,2016,23.0,0.4270833333333333,0.052083333333333336,924.0,22.537,0.111,14.917,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,jonesja02,2014,33.0,0.3431372549019608,0.058823529411764705,362.0,10.343,0.142,24.049,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,speigma01,2012,24.0,0.9178082191780822,0.7397260273972602,1445.0,21.567,0.096,15.52,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,mclembe01,2019,25.0,0.23170731707317074,0.0,158.0,8.316,0.061,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,ajincal01,2015,26.0,0.8255813953488372,0.09302325581395349,967.0,13.62,0.161,20.339,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,garcifr01,2009,27.0,0.7926829268292683,0.43902439024390244,1975.0,30.385,0.058,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,gomesry01,2010,27.0,0.926829268292683,0.7804878048780488,2210.0,29.079,0.052,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,conlemi01,2011,23.0,0.9894736842105263,0.9894736842105263,3379.0,35.947,0.11,18.318,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,aldrila01,2019,33.0,0.9887640449438202,0.9887640449438202,2931.0,33.307,0.166,24.88,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,jamisan01,2008,31.0,0.9659090909090909,0.9659090909090909,3298.0,38.8,0.144,21.585,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,coleno01,2014,25.0,1.0,0.058823529411764705,2418.0,23.706,0.029,10.264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,looneke01,2022,25.0,1.0,0.8942307692307693,2180.0,20.962,0.188,20.433,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,beaslma01,2020,23.0,0.859375,0.21875,1209.0,21.982,0.048,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,onealsh01,2005,32.0,0.8865979381443299,0.8865979381443299,2923.0,33.988,0.212,30.13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,geeal01,2014,26.0,0.7926829268292683,0.2926829268292683,1020.0,15.692,0.042,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,olajuha01,2001,38.0,0.7073170731707317,0.6707317073170732,1545.0,26.638,0.155,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,murphtr01,2011,30.0,0.3956043956043956,0.04395604395604396,469.0,13.028,0.031,8.089,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,kellyry01,2016,24.0,0.43902439024390244,0.0,470.0,13.056,0.01,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,howarju01,2009,35.0,0.5121951219512195,0.024390243902439025,472.0,11.238,0.071,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,dalemsa01,2013,31.0,0.5581395348837209,0.26744186046511625,774.0,16.125,0.138,18.418,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,harride01,2008,24.0,0.7804878048780488,0.7439024390243902,2022.0,31.594,0.133,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,garneke01,2009,32.0,0.6951219512195121,0.6951219512195121,1772.0,31.088,0.192,21.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,hieldbu01,2020,27.0,1.0,0.6111111111111112,2216.0,30.778,0.065,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,grahajo01,2010,27.0,0.7613636363636364,0.20454545454545456,788.0,11.761,0.07,11.857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,jonesja02,2008,27.0,0.7073170731707317,0.036585365853658534,1276.0,22.0,0.139,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,barnema02,2007,26.0,0.9354838709677419,0.27956989247311825,2143.0,24.632,0.098,17.503,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,anderch01,2013,34.0,0.5904761904761905,0.0,927.0,14.952,0.208,29.491,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,pattepa01,2014,24.0,0.8089887640449438,0.14606741573033707,1732.0,24.056,0.119,16.859,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,bonnema01,2015,34.0,0.8876404494382022,0.21348314606741572,971.0,12.291,0.108,10.015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,gordoer01,2020,31.0,0.5714285714285714,0.32142857142857145,1426.0,29.708,0.024,15.465,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,radmavl01,2011,30.0,0.9024390243902439,0.07317073170731707,1169.0,15.797,0.086,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,fesenky01,2010,23.0,0.6413043478260869,0.15217391304347827,589.0,9.983,0.071,11.031,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,duhonch01,2008,25.0,0.8048780487804879,0.21951219512195122,1490.0,22.576,0.074,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,novakst01,2015,31.0,0.4268292682926829,0.0,197.0,5.629,0.073,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,milescj01,2008,20.0,0.7127659574468085,0.13829787234042554,715.0,10.672,0.132,14.509,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,johnsjo02,2010,28.0,0.9354838709677419,0.9354838709677419,3326.0,38.23,0.14,21.511,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,lillada01,2016,25.0,0.9247311827956989,0.9247311827956989,3113.0,36.198,0.165,25.433,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,casspom01,2018,29.0,0.6463414634146342,0.08536585365853659,740.0,13.962,0.143,15.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,watsocj01,2009,24.0,0.9390243902439024,0.21951219512195122,1883.0,24.455,0.084,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,powelno01,2021,27.0,0.9615384615384616,0.8205128205128205,2421.0,32.28,0.102,17.601,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,arizatr01,2018,32.0,0.8484848484848485,0.8484848484848485,2851.0,33.94,0.112,13.749,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,ratlith01,2010,36.0,0.6162790697674418,0.38372093023255816,854.0,16.113,0.083,10.154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,coffeam01,2022,24.0,0.8414634146341463,0.36585365853658536,1567.0,22.71,0.116,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,daviebr01,2014,22.0,0.6219512195121951,0.0,575.0,11.275,0.008,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,ntilila01,2021,22.0,0.4675324675324675,0.05194805194805195,326.0,9.056,0.075,7.571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,parkeja01,2018,22.0,0.42696629213483145,0.033707865168539325,910.0,23.947,0.078,20.674,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,westda01,2015,34.0,0.8048780487804879,0.8048780487804879,1895.0,28.712,0.109,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,forbebr01,2020,26.0,0.8873239436619719,0.8732394366197183,1579.0,25.063,0.046,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,smithjr01,2016,30.0,0.9514563106796117,0.9514563106796117,3092.0,31.551,0.112,16.263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,parketo01,2011,28.0,0.9545454545454546,0.9545454545454546,2749.0,32.726,0.156,21.939,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,cunnida01,2017,29.0,0.8048780487804879,0.4268292682926829,1649.0,24.985,0.087,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,hardeja01,2013,23.0,0.9545454545454546,0.9545454545454546,3228.0,38.429,0.206,24.593,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,dunlemi02,2006,25.0,0.9878048780487805,0.8292682926829268,2578.0,31.827,0.078,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,jeffrja01,2006,24.0,0.9431818181818182,0.9431818181818182,2166.0,26.096,0.076,12.57,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,biyombi01,2021,28.0,0.9166666666666666,0.5,1349.0,20.439,0.082,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,fredeji01,2013,23.0,0.8414634146341463,0.0,967.0,14.014,0.055,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,pietrmi01,2007,24.0,0.8924731182795699,0.40860215053763443,2146.0,25.855,0.089,14.262,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,haywala01,2012,25.0,0.36046511627906974,0.0,159.0,5.129,-0.034,3.891,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,josepco01,2021,29.0,0.875,0.18055555555555555,1446.0,22.952,0.07,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,nowitdi01,2006,27.0,0.9904761904761905,0.9904761904761905,4072.0,39.154,0.275,36.628,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,derozde01,2021,31.0,0.8472222222222222,0.8472222222222222,2056.0,33.705,0.173,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,smithcr01,2008,24.0,0.9390243902439024,0.13414634146341464,1547.0,20.091,0.109,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,reddmi01,2011,31.0,0.12195121951219512,0.0,134.0,13.4,0.036,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,sampsja02,2020,26.0,0.4935064935064935,0.15584415584415584,521.0,13.711,0.122,14.107,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,casspom01,2014,25.0,0.8658536585365854,0.024390243902439025,1283.0,18.07,0.09,12.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,birchkh01,2019,26.0,0.632183908045977,0.011494252873563218,735.0,13.364,0.209,21.303,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,jacksda01,2009,23.0,0.5833333333333334,0.020833333333333332,455.0,8.125,0.089,6.793,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,iveyro01,2007,25.0,0.6463414634146342,0.21951219512195122,539.0,10.17,0.027,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,gasolma01,2011,26.0,0.9894736842105263,0.9894736842105263,3105.0,33.032,0.147,20.593,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,greenda02,2021,33.0,0.9166666666666666,0.9166666666666666,2133.0,27.701,0.114,13.438,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,casspom01,2016,27.0,0.8414634146341463,0.25609756097560976,1880.0,27.246,0.092,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,harrijo01,2020,28.0,0.9342105263157895,0.9342105263157895,2195.0,30.915,0.097,13.731,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,ilgauzy01,2005,29.0,0.9512195121951219,0.9512195121951219,2615.0,33.526,0.149,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,wrighbr03,2011,23.0,0.45121951219512196,0.024390243902439025,379.0,10.243,0.101,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,murraja01,2020,22.0,0.8478260869565217,0.8478260869565217,2657.0,34.064,0.108,27.073,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,hillgr01,2009,36.0,1.0,0.8292682926829268,2445.0,29.817,0.104,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,martike02,2015,31.0,0.47560975609756095,0.43902439024390244,1302.0,33.385,0.07,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,monrogr01,2017,26.0,0.9886363636363636,0.0,1964.0,22.575,0.147,22.979,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,okafoja01,2018,22.0,0.34146341463414637,0.0,353.0,12.607,0.082,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,johnsja01,2013,25.0,0.6585365853658537,0.13414634146341464,878.0,16.259,-0.027,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,tollian01,2012,26.0,0.7727272727272727,0.0,882.0,17.294,0.049,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,nowitdi01,2002,23.0,0.9333333333333333,0.9333333333333333,3248.0,38.667,0.222,27.162,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,wadedw01,2018,36.0,0.8275862068965517,0.034482758620689655,1663.0,23.097,0.034,16.439,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,arthuda01,2015,26.0,0.7073170731707317,0.04878048780487805,988.0,17.034,0.044,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,craigto01,2020,29.0,0.8369565217391305,0.32608695652173914,1447.0,18.792,0.09,13.389,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,jacksfr01,2021,22.0,0.5555555555555556,0.08333333333333333,738.0,18.45,0.078,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,elsonfr01,2011,34.0,0.7560975609756098,0.012195121951219513,610.0,9.839,0.047,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,scolalu01,2012,31.0,1.0,1.0,2067.0,31.318,0.079,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,crowdja01,2015,24.0,1.0,0.20930232558139536,1747.0,20.314,0.114,15.066,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,barbole01,2015,32.0,0.8446601941747572,0.009708737864077669,1211.0,13.92,0.137,18.402,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,bonnema01,2010,29.0,0.8152173913043478,0.08695652173913043,1334.0,17.787,0.153,16.181,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,evansty01,2017,27.0,0.4878048780487805,0.07317073170731707,788.0,19.7,0.043,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,poweljo01,2007,24.0,0.44086021505376344,0.0,359.0,8.756,0.041,9.903,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,harrish01,2021,27.0,0.524390243902439,0.0,373.0,8.674,0.029,8.193,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,hillge01,2017,30.0,0.6129032258064516,0.6129032258064516,1825.0,32.018,0.183,21.739,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,duranke01,2016,27.0,0.9,0.9,3304.0,36.711,0.27,33.917,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,payneca01,2019,24.0,0.4878048780487805,0.15853658536585366,712.0,17.8,0.034,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,lambje01,2019,26.0,0.9634146341463414,0.6707317073170732,2250.0,28.481,0.113,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,randlch01,2019,25.0,0.5975609756097561,0.024390243902439025,743.0,15.163,0.039,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,caldwke01,2018,24.0,0.9024390243902439,0.9024390243902439,2458.0,33.216,0.103,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,acyqu01,2015,24.0,0.8292682926829268,0.2682926829268293,1287.0,18.926,0.063,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,summeda01,2011,23.0,0.2682926829268293,0.012195121951219513,199.0,9.045,-0.072,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,udohek01,2014,26.0,0.5121951219512195,0.17073170731707318,804.0,19.143,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,templga01,2019,32.0,0.9204545454545454,0.625,2103.0,25.963,0.052,8.664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,josepco01,2019,27.0,1.0,0.10465116279069768,2148.0,24.977,0.081,11.556,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,cartevi01,2018,41.0,0.7073170731707317,0.06097560975609756,1026.0,17.69,0.056,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,bayleje01,2014,25.0,0.8780487804878049,0.23170731707317074,1686.0,23.417,0.068,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,mekelga01,2014,25.0,0.3780487804878049,0.012195121951219513,292.0,9.419,-0.066,5.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,evansre01,2003,22.0,0.8170731707317073,0.7317073170731707,1365.0,20.373,0.105,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,farieke01,2018,28.0,0.3902439024390244,0.08536585365853659,461.0,14.406,0.135,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,jeffeal01,2008,23.0,1.0,1.0,2919.0,35.598,0.127,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,kornelu01,2018,22.0,0.24390243902439024,0.012195121951219513,326.0,16.3,0.074,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,scalabr01,2005,26.0,0.6744186046511628,0.19767441860465115,1228.0,21.172,0.058,11.078,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,biyombi01,2015,22.0,0.7804878048780488,0.25609756097560976,1243.0,19.422,0.154,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,riverau01,2020,27.0,0.9523809523809523,0.047619047619047616,1805.0,22.562,0.072,11.115,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,cottobr01,2015,22.0,0.18292682926829268,0.0,159.0,10.6,0.06,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,wallage01,2005,22.0,0.8536585365853658,0.8292682926829268,2147.0,30.671,0.054,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,bazemke01,2014,24.0,0.8170731707317073,0.18292682926829268,911.0,13.597,0.011,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,mahinia01,2010,23.0,0.30434782608695654,0.0,184.0,6.571,0.204,22.648,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,toscaju01,2022,28.0,0.8365384615384616,0.057692307692307696,1043.0,11.989,0.097,11.227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,davisde01,2018,21.0,0.7560975609756098,0.07317073170731707,943.0,15.21,0.137,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,brandel01,2014,34.0,0.898876404494382,0.16853932584269662,1495.0,18.688,0.122,14.561,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,whiteok01,2017,24.0,0.4268292682926829,0.0,471.0,13.457,0.061,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,stuckro01,2015,28.0,0.8658536585365854,0.43902439024390244,1874.0,26.394,0.102,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,joneste01,2016,24.0,0.6097560975609756,0.13414634146341464,1044.0,20.88,0.069,13.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,connapa01,2020,27.0,0.927710843373494,0.04819277108433735,1414.0,18.364,0.131,12.711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,guyky01,2021,23.0,0.4305555555555556,0.0,235.0,7.581,-0.02,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
